Country,Year,Gender,State Name,Type Of Area,Status Of Employment,"Percentage Distribution Of Workers (UOM:%(Percentage)), Scaling Factor:1"
India,"Agriculture Year (Jul - Jun), 2022",Persons,Ladakh,Rural,Regular wage/salary,17.5
India,"Agriculture Year (Jul - Jun), 2022",Persons,Ladakh,Rural,Self-Employed helper in hoursehold enterprise,16.5
India,"Agriculture Year (Jul - Jun), 2022",Persons,Ladakh,Rural,"Self-Employed own account worker, employer",52.4
India,"Agriculture Year (Jul - Jun), 2022",Persons,Ladakh,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Ladakh,Rural + Urban,All self employed,66.9
India,"Agriculture Year (Jul - Jun), 2022",Persons,Ladakh,Rural + Urban,Casual labour,13.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Ladakh,Rural + Urban,Regular wage/salary,20.1
India,"Agriculture Year (Jul - Jun), 2022",Persons,Ladakh,Rural + Urban,Self-Employed helper in hoursehold enterprise,15.3
India,"Agriculture Year (Jul - Jun), 2022",Persons,Ladakh,Rural + Urban,"Self-Employed own account worker, employer",51.6
India,"Agriculture Year (Jul - Jun), 2022",Persons,Ladakh,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Ladakh,Urban,All self employed,44.4
India,"Agriculture Year (Jul - Jun), 2022",Persons,Ladakh,Urban,Casual labour,6.7
India,"Agriculture Year (Jul - Jun), 2022",Persons,Ladakh,Urban,Regular wage/salary,48.9
India,"Agriculture Year (Jul - Jun), 2022",Persons,Ladakh,Urban,Self-Employed helper in hoursehold enterprise,2.6
India,"Agriculture Year (Jul - Jun), 2022",Persons,Ladakh,Urban,"Self-Employed own account worker, employer",41.8
India,"Agriculture Year (Jul - Jun), 2022",Persons,Ladakh,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Lakshadweep,Rural,All self employed,31.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Lakshadweep,Rural,Casual labour,30.8
India,"Agriculture Year (Jul - Jun), 2022",Persons,Lakshadweep,Rural,Regular wage/salary,38.2
India,"Agriculture Year (Jul - Jun), 2022",Persons,Lakshadweep,Rural,Self-Employed helper in hoursehold enterprise,11.4
India,"Agriculture Year (Jul - Jun), 2022",Persons,Lakshadweep,Rural,"Self-Employed own account worker, employer",19.6
India,"Agriculture Year (Jul - Jun), 2022",Persons,Lakshadweep,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Lakshadweep,Rural + Urban,All self employed,37.2
India,"Agriculture Year (Jul - Jun), 2022",Persons,Lakshadweep,Rural + Urban,Casual labour,26.1
India,"Agriculture Year (Jul - Jun), 2022",Persons,Lakshadweep,Rural + Urban,Regular wage/salary,36.7
India,"Agriculture Year (Jul - Jun), 2022",Persons,Lakshadweep,Rural + Urban,Self-Employed helper in hoursehold enterprise,7.4
India,"Agriculture Year (Jul - Jun), 2022",Persons,Lakshadweep,Rural + Urban,"Self-Employed own account worker, employer",29.8
India,"Agriculture Year (Jul - Jun), 2022",Persons,Lakshadweep,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Lakshadweep,Urban,All self employed,39.3
India,"Agriculture Year (Jul - Jun), 2022",Persons,Lakshadweep,Urban,Casual labour,24.5
India,"Agriculture Year (Jul - Jun), 2022",Persons,Lakshadweep,Urban,Regular wage/salary,36.2
India,"Agriculture Year (Jul - Jun), 2022",Persons,Lakshadweep,Urban,Self-Employed helper in hoursehold enterprise,6.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Lakshadweep,Urban,"Self-Employed own account worker, employer",33.2
India,"Agriculture Year (Jul - Jun), 2022",Persons,Lakshadweep,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Madhya Pradesh,Rural,All self employed,68.4
India,"Agriculture Year (Jul - Jun), 2022",Persons,Madhya Pradesh,Rural,Casual labour,23.2
India,"Agriculture Year (Jul - Jun), 2022",Persons,Madhya Pradesh,Rural,Regular wage/salary,8.5
India,"Agriculture Year (Jul - Jun), 2022",Persons,Madhya Pradesh,Rural,Self-Employed helper in hoursehold enterprise,34.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Madhya Pradesh,Rural,"Self-Employed own account worker, employer",34.4
India,"Agriculture Year (Jul - Jun), 2022",Persons,Madhya Pradesh,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Madhya Pradesh,Rural + Urban,All self employed,63.8
India,"Agriculture Year (Jul - Jun), 2022",Persons,Madhya Pradesh,Rural + Urban,Casual labour,21.3
India,"Agriculture Year (Jul - Jun), 2022",Persons,Madhya Pradesh,Rural + Urban,Regular wage/salary,14.8
India,"Agriculture Year (Jul - Jun), 2022",Persons,Madhya Pradesh,Rural + Urban,Self-Employed helper in hoursehold enterprise,29.4
India,"Agriculture Year (Jul - Jun), 2022",Persons,Madhya Pradesh,Rural + Urban,"Self-Employed own account worker, employer",34.4
India,"Agriculture Year (Jul - Jun), 2022",Persons,Madhya Pradesh,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Madhya Pradesh,Urban,All self employed,45.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Madhya Pradesh,Urban,Casual labour,13.8
India,"Agriculture Year (Jul - Jun), 2022",Persons,Madhya Pradesh,Urban,Regular wage/salary,41.2
India,"Agriculture Year (Jul - Jun), 2022",Persons,Madhya Pradesh,Urban,Self-Employed helper in hoursehold enterprise,10.6
India,"Agriculture Year (Jul - Jun), 2022",Persons,Madhya Pradesh,Urban,"Self-Employed own account worker, employer",34.4
India,"Agriculture Year (Jul - Jun), 2022",Persons,Madhya Pradesh,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Maharashtra,Rural,All self employed,56.9
India,"Agriculture Year (Jul - Jun), 2022",Persons,Maharashtra,Rural,Casual labour,30.2
India,"Agriculture Year (Jul - Jun), 2022",Persons,Maharashtra,Rural,Regular wage/salary,13.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Maharashtra,Rural,Self-Employed helper in hoursehold enterprise,23.6
India,"Agriculture Year (Jul - Jun), 2022",Persons,Maharashtra,Rural,"Self-Employed own account worker, employer",33.3
India,"Agriculture Year (Jul - Jun), 2022",Persons,Maharashtra,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Maharashtra,Rural + Urban,All self employed,47.9
India,"Agriculture Year (Jul - Jun), 2022",Persons,Maharashtra,Rural + Urban,Casual labour,22.1
India,"Agriculture Year (Jul - Jun), 2022",Persons,Maharashtra,Rural + Urban,Regular wage/salary,30.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Maharashtra,Rural + Urban,Self-Employed helper in hoursehold enterprise,16.5
India,"Agriculture Year (Jul - Jun), 2022",Persons,Maharashtra,Rural + Urban,"Self-Employed own account worker, employer",31.3
India,"Agriculture Year (Jul - Jun), 2022",Persons,Maharashtra,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Maharashtra,Urban,All self employed,32.4
India,"Agriculture Year (Jul - Jun), 2022",Persons,Maharashtra,Urban,Casual labour,8.2
India,"Agriculture Year (Jul - Jun), 2022",Persons,Maharashtra,Urban,Regular wage/salary,59.4
India,"Agriculture Year (Jul - Jun), 2022",Persons,Maharashtra,Urban,Self-Employed helper in hoursehold enterprise,4.4
India,"Agriculture Year (Jul - Jun), 2022",Persons,Maharashtra,Urban,"Self-Employed own account worker, employer",28.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Maharashtra,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Manipur,Rural,All self employed,73.1
India,"Agriculture Year (Jul - Jun), 2022",Persons,Manipur,Rural,Casual labour,4.7
India,"Agriculture Year (Jul - Jun), 2022",Persons,Manipur,Rural,Regular wage/salary,22.3
India,"Agriculture Year (Jul - Jun), 2022",Persons,Manipur,Rural,Self-Employed helper in hoursehold enterprise,9.2
India,"Agriculture Year (Jul - Jun), 2022",Persons,Manipur,Rural,"Self-Employed own account worker, employer",63.8
India,"Agriculture Year (Jul - Jun), 2022",Persons,Manipur,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Manipur,Rural + Urban,All self employed,69.9
India,"Agriculture Year (Jul - Jun), 2022",Persons,Manipur,Rural + Urban,Casual labour,5.3
India,"Agriculture Year (Jul - Jun), 2022",Persons,Manipur,Rural + Urban,Regular wage/salary,24.8
India,"Agriculture Year (Jul - Jun), 2022",Persons,Manipur,Rural + Urban,Self-Employed helper in hoursehold enterprise,8.3
India,"Agriculture Year (Jul - Jun), 2022",Persons,Manipur,Rural + Urban,"Self-Employed own account worker, employer",61.6
India,"Agriculture Year (Jul - Jun), 2022",Persons,Manipur,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Manipur,Urban,All self employed,61.6
India,"Agriculture Year (Jul - Jun), 2022",Persons,Manipur,Urban,Casual labour,7.1
India,"Agriculture Year (Jul - Jun), 2022",Persons,Manipur,Urban,Regular wage/salary,31.3
India,"Agriculture Year (Jul - Jun), 2022",Persons,Manipur,Urban,Self-Employed helper in hoursehold enterprise,5.8
India,"Agriculture Year (Jul - Jun), 2022",Persons,Manipur,Urban,"Self-Employed own account worker, employer",55.8
India,"Agriculture Year (Jul - Jun), 2022",Persons,Manipur,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Meghalaya,Rural,All self employed,51.2
India,"Agriculture Year (Jul - Jun), 2022",Persons,Meghalaya,Rural,Casual labour,36.7
India,"Agriculture Year (Jul - Jun), 2022",Persons,Meghalaya,Rural,Regular wage/salary,12.1
India,"Agriculture Year (Jul - Jun), 2022",Persons,Meghalaya,Rural,Self-Employed helper in hoursehold enterprise,18.8
India,"Agriculture Year (Jul - Jun), 2022",Persons,Meghalaya,Rural,"Self-Employed own account worker, employer",32.4
India,"Agriculture Year (Jul - Jun), 2022",Persons,Meghalaya,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Meghalaya,Rural + Urban,All self employed,48.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Meghalaya,Rural + Urban,Casual labour,34.2
India,"Agriculture Year (Jul - Jun), 2022",Persons,Meghalaya,Rural + Urban,Regular wage/salary,17.7
India,"Agriculture Year (Jul - Jun), 2022",Persons,Meghalaya,Rural + Urban,Self-Employed helper in hoursehold enterprise,16.7
India,"Agriculture Year (Jul - Jun), 2022",Persons,Meghalaya,Rural + Urban,"Self-Employed own account worker, employer",31.4
India,"Agriculture Year (Jul - Jun), 2022",Persons,Meghalaya,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Meghalaya,Urban,All self employed,27.1
India,"Agriculture Year (Jul - Jun), 2022",Persons,Meghalaya,Urban,Casual labour,18.2
India,"Agriculture Year (Jul - Jun), 2022",Persons,Meghalaya,Urban,Regular wage/salary,54.7
India,"Agriculture Year (Jul - Jun), 2022",Persons,Meghalaya,Urban,Self-Employed helper in hoursehold enterprise,2.4
India,"Agriculture Year (Jul - Jun), 2022",Persons,Meghalaya,Urban,"Self-Employed own account worker, employer",24.7
India,"Agriculture Year (Jul - Jun), 2022",Persons,Meghalaya,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Mizoram,Rural,All self employed,77.2
India,"Agriculture Year (Jul - Jun), 2022",Persons,Mizoram,Rural,Casual labour,4.3
India,"Agriculture Year (Jul - Jun), 2022",Persons,Mizoram,Rural,Regular wage/salary,18.4
India,"Agriculture Year (Jul - Jun), 2022",Persons,Mizoram,Rural,Self-Employed helper in hoursehold enterprise,23.4
India,"Agriculture Year (Jul - Jun), 2022",Persons,Mizoram,Rural,"Self-Employed own account worker, employer",53.8
India,"Agriculture Year (Jul - Jun), 2022",Persons,Mizoram,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Mizoram,Rural + Urban,All self employed,69.1
India,"Agriculture Year (Jul - Jun), 2022",Persons,Mizoram,Rural + Urban,Casual labour,4.9
India,"Agriculture Year (Jul - Jun), 2022",Persons,Mizoram,Rural + Urban,Regular wage/salary,25.9
India,"Agriculture Year (Jul - Jun), 2022",Persons,Mizoram,Rural + Urban,Self-Employed helper in hoursehold enterprise,18.3
India,"Agriculture Year (Jul - Jun), 2022",Persons,Mizoram,Rural + Urban,"Self-Employed own account worker, employer",50.9
India,"Agriculture Year (Jul - Jun), 2022",Persons,Mizoram,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Mizoram,Urban,All self employed,58.8
India,"Agriculture Year (Jul - Jun), 2022",Persons,Mizoram,Urban,Casual labour,5.6
India,"Agriculture Year (Jul - Jun), 2022",Persons,Mizoram,Urban,Regular wage/salary,35.6
India,"Agriculture Year (Jul - Jun), 2022",Persons,Mizoram,Urban,Self-Employed helper in hoursehold enterprise,11.6
India,"Agriculture Year (Jul - Jun), 2022",Persons,Mizoram,Urban,"Self-Employed own account worker, employer",47.1
India,"Agriculture Year (Jul - Jun), 2022",Persons,Mizoram,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Nagaland,Rural,All self employed,72.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Nagaland,Rural,Casual labour,5.5
India,"Agriculture Year (Jul - Jun), 2022",Persons,Nagaland,Rural,Regular wage/salary,22.5
India,"Agriculture Year (Jul - Jun), 2022",Persons,Nagaland,Rural,Self-Employed helper in hoursehold enterprise,26.2
India,"Agriculture Year (Jul - Jun), 2022",Persons,Nagaland,Rural,"Self-Employed own account worker, employer",45.8
India,"Agriculture Year (Jul - Jun), 2022",Persons,Nagaland,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Nagaland,Rural + Urban,All self employed,67.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Nagaland,Rural + Urban,Casual labour,5.4
India,"Agriculture Year (Jul - Jun), 2022",Persons,Nagaland,Rural + Urban,Regular wage/salary,27.6
India,"Agriculture Year (Jul - Jun), 2022",Persons,Nagaland,Rural + Urban,Self-Employed helper in hoursehold enterprise,22.1
India,"Agriculture Year (Jul - Jun), 2022",Persons,Nagaland,Rural + Urban,"Self-Employed own account worker, employer",44.9
India,"Agriculture Year (Jul - Jun), 2022",Persons,Nagaland,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Nagaland,Urban,All self employed,50.1
India,"Agriculture Year (Jul - Jun), 2022",Persons,Nagaland,Urban,Casual labour,4.7
India,"Agriculture Year (Jul - Jun), 2022",Persons,Nagaland,Urban,Regular wage/salary,45.2
India,"Agriculture Year (Jul - Jun), 2022",Persons,Nagaland,Urban,Self-Employed helper in hoursehold enterprise,8.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Nagaland,Urban,"Self-Employed own account worker, employer",42.1
India,"Agriculture Year (Jul - Jun), 2022",Persons,Nagaland,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Odisha,Rural,All self employed,67.3
India,"Agriculture Year (Jul - Jun), 2022",Persons,Odisha,Rural,Casual labour,23.8
India,"Agriculture Year (Jul - Jun), 2022",Persons,Odisha,Rural,Regular wage/salary,8.9
India,"Agriculture Year (Jul - Jun), 2022",Persons,Odisha,Rural,Self-Employed helper in hoursehold enterprise,27.5
India,"Agriculture Year (Jul - Jun), 2022",Persons,Odisha,Rural,"Self-Employed own account worker, employer",39.8
India,"Agriculture Year (Jul - Jun), 2022",Persons,Odisha,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Odisha,Rural + Urban,All self employed,64.3
India,"Agriculture Year (Jul - Jun), 2022",Persons,Odisha,Rural + Urban,Casual labour,23.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Odisha,Rural + Urban,Regular wage/salary,12.7
India,"Agriculture Year (Jul - Jun), 2022",Persons,Odisha,Rural + Urban,Self-Employed helper in hoursehold enterprise,25.3
India,"Agriculture Year (Jul - Jun), 2022",Persons,Odisha,Rural + Urban,"Self-Employed own account worker, employer",39.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Odisha,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Odisha,Urban,All self employed,42.1
India,"Agriculture Year (Jul - Jun), 2022",Persons,Odisha,Urban,Casual labour,17.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Odisha,Urban,Regular wage/salary,40.8
India,"Agriculture Year (Jul - Jun), 2022",Persons,Odisha,Urban,Self-Employed helper in hoursehold enterprise,9.3
India,"Agriculture Year (Jul - Jun), 2022",Persons,Odisha,Urban,"Self-Employed own account worker, employer",32.9
India,"Agriculture Year (Jul - Jun), 2022",Persons,Odisha,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Puduchery,Rural,All self employed,31.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Puduchery,Rural,Casual labour,26.2
India,"Agriculture Year (Jul - Jun), 2022",Persons,Puduchery,Rural,Regular wage/salary,42.8
India,"Agriculture Year (Jul - Jun), 2022",Persons,Puduchery,Rural,Self-Employed helper in hoursehold enterprise,7.3
India,"Agriculture Year (Jul - Jun), 2022",Persons,Puduchery,Rural,"Self-Employed own account worker, employer",23.8
India,"Agriculture Year (Jul - Jun), 2022",Persons,Puduchery,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Puduchery,Rural + Urban,All self employed,29.7
India,"Agriculture Year (Jul - Jun), 2022",Persons,Puduchery,Rural + Urban,Casual labour,17.3
India,"Agriculture Year (Jul - Jun), 2022",Persons,Puduchery,Rural + Urban,Regular wage/salary,52.9
India,"Agriculture Year (Jul - Jun), 2022",Persons,Puduchery,Rural + Urban,Self-Employed helper in hoursehold enterprise,4.6
India,"Agriculture Year (Jul - Jun), 2022",Persons,Puduchery,Rural + Urban,"Self-Employed own account worker, employer",25.2
India,"Agriculture Year (Jul - Jun), 2022",Persons,Puduchery,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Puduchery,Urban,All self employed,28.7
India,"Agriculture Year (Jul - Jun), 2022",Persons,Puduchery,Urban,Casual labour,10.4
India,"Agriculture Year (Jul - Jun), 2022",Persons,Puduchery,Urban,Regular wage/salary,60.9
India,"Agriculture Year (Jul - Jun), 2022",Persons,Puduchery,Urban,Self-Employed helper in hoursehold enterprise,2.4
India,"Agriculture Year (Jul - Jun), 2022",Persons,Puduchery,Urban,"Self-Employed own account worker, employer",26.3
India,"Agriculture Year (Jul - Jun), 2022",Persons,Puduchery,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Punjab,Rural,All self employed,48.6
India,"Agriculture Year (Jul - Jun), 2022",Persons,Punjab,Rural,Casual labour,27.2
India,"Agriculture Year (Jul - Jun), 2022",Persons,Punjab,Rural,Regular wage/salary,24.2
India,"Agriculture Year (Jul - Jun), 2022",Persons,Punjab,Rural,Self-Employed helper in hoursehold enterprise,8.7
India,"Agriculture Year (Jul - Jun), 2022",Persons,Punjab,Rural,"Self-Employed own account worker, employer",39.9
India,"Agriculture Year (Jul - Jun), 2022",Persons,Punjab,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Punjab,Rural + Urban,All self employed,45.1
India,"Agriculture Year (Jul - Jun), 2022",Persons,Punjab,Rural + Urban,Casual labour,21.5
India,"Agriculture Year (Jul - Jun), 2022",Persons,Punjab,Rural + Urban,Regular wage/salary,33.4
India,"Agriculture Year (Jul - Jun), 2022",Persons,Punjab,Rural + Urban,Self-Employed helper in hoursehold enterprise,8.0
India,"Agriculture Year (Jul - Jun), 2022",Persons,Punjab,Rural + Urban,"Self-Employed own account worker, employer",37.1
